Year,Month,Region,Model,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,Deliveries_Lag1,Rolling_Mean_3
2016,8,2,0,14320,14659,98712.94,60,353,758.24,0,6801,12370.0,13260.333333333334
2015,1,2,0,8803,9344,102888.58,60,336,443.67,1,3923,14320.0,11831.0
2017,11,3,0,9790,10499,108676.13,60,340,499.29,1,13317,8803.0,10971.0
2015,2,2,2,5076,5146,112805.1,60,357,271.82,1,10597,9790.0,7889.666666666667
2025,5,2,4,9312,10589,59818.7,60,346,483.29,1,10117,5076.0,8059.333333333333
2017,3,3,0,16322,16958,74163.45,82,488,1194.77,0,6486,9312.0,10236.666666666666
2018,11,3,2,9342,9740,70227.8,82,466,653.01,2,7719,16322.0,11658.666666666666
2022,9,3,1,11967,12515,102122.26,75,414,743.15,2,5631,9342.0,12543.666666666666
2022,11,0,2,12632,13778,92986.35,120,691,1309.31,1,4102,11967.0,11313.666666666666
2017,3,2,3,11422,13008,66007.37,82,477,817.24,0,5664,12632.0,12007.0
2022,2,1,2,3095,3369,101539.59,60,347,161.09,1,3801,11422.0,9049.666666666666
2025,10,3,1,5566,5721,63888.05,100,573,478.4,0,8899,3095.0,6694.333333333333
2016,1,1,2,8875,9097,57319.75,82,477,635.01,2,11477,5566.0,5845.333333333333
2018,4,3,0,5716,6185,62225.3,75,423,362.68,2,10965,8875.0,6719.0
2020,11,1,0,10137,10384,112652.37,100,584,888.0,2,5998,5716.0,8242.666666666666
2015,8,0,0,10222,11128,77930.19,60,331,507.52,2,7022,10137.0,8691.666666666666
2022,1,1,1,4738,5389,59378.24,120,700,497.49,0,3052,10222.0,8365.666666666666
2017,8,1,2,13987,15741,107497.19,75,444,931.53,2,8821,4738.0,9649.0
2025,7,0,3,16163,18239,71701.14,82,467,1132.22,0,7278,13987.0,11629.333333333334
2020,8,1,1,11092,11149,84829.63,100,557,926.74,2,5195,16163.0,13747.333333333334
2017,5,1,0,8571,8637,85335.69,75,439,564.4,1,13351,11092.0,11942.0
2022,4,2,4,14998,16569,99275.51,120,689,1550.04,2,13978,8571.0,11553.666666666666
2022,7,2,1,14063,14945,80859.86,100,581,1225.59,2,12293,14998.0,12544.0
2023,8,1,2,10073,11143,59410.18,60,354,534.88,1,10273,14063.0,13044.666666666666
2015,7,1,3,6676,7646,110585.5,100,590,590.83,0,6094,10073.0,10270.666666666666
2025,11,2,0,12586,14301,106595.93,82,487,919.41,0,3139,6676.0,9778.333333333334
2023,5,1,1,9249,10571,110580.06,100,564,782.47,0,4911,12586.0,9503.666666666666
2019,2,3,2,9582,10448,55580.06,120,700,1006.11,1,14190,9249.0,10472.333333333334
2025,11,2,1,4645,4827,65577.08,82,480,334.44,1,4017,9582.0,7825.333333333333
2015,10,0,2,9702,9971,87933.07,100,593,862.99,0,11786,4645.0,7976.333333333333
2019,9,2,0,9845,11013,64063.79,75,442,652.72,2,13201,9702.0,8064.0
2019,2,0,3,3999,4181,118806.28,120,698,418.7,0,11612,9845.0,7848.666666666667
2017,11,2,0,15553,16347,85740.65,100,580,1353.11,2,13927,3999.0,9799.0
2017,7,1,1,8884,8977,62995.27,100,583,776.91,1,13580,15553.0,9478.666666666666
2015,10,3,2,11024,12017,96552.57,100,558,922.71,1,13972,8884.0,11820.333333333334
2016,4,3,1,4520,4991,78302.31,82,468,317.3,1,11611,11024.0,8142.666666666667
2025,3,1,4,10934,11208,118491.97,82,466,764.29,1,4283,4520.0,8826.0
2019,6,3,2,10583,11908,99724.61,75,416,660.38,1,11831,10934.0,8679.0
2025,5,0,2,10564,10708,80551.39,100,579,917.48,2,9264,10583.0,10693.666666666666
2025,7,0,4,7894,8880,53104.28,120,678,802.82,1,11152,10564.0,9680.333333333334
2019,6,1,0,1126,1171,72096.79,120,667,112.66,1,10866,7894.0,6528.0
2024,3,1,2,8148,8654,53118.96,82,483,590.32,2,11144,1126.0,5722.666666666667
2020,3,3,4,12915,14450,63083.51,100,553,1071.3,2,14982,8148.0,7396.333333333333
2015,1,2,1,11446,12752,89289.4,100,588,1009.54,0,8925,12915.0,10836.333333333334
2025,12,3,3,6293,6849,67797.67,82,461,435.16,0,8860,11446.0,10218.0
2017,4,1,1,17905,19292,103114.34,120,676,1815.57,2,7236,6293.0,11881.333333333334
2017,9,2,4,11470,11834,119694.18,75,449,772.5,0,10794,17905.0,11889.333333333334
2024,12,3,3,13738,14740,59411.99,120,677,1395.09,1,10949,11470.0,14371.0
2025,1,0,3,12017,12840,72979.06,82,457,823.77,2,5011,13738.0,12408.333333333334
2021,4,3,0,9651,10024,111944.87,120,694,1004.67,1,5653,12017.0,11802.0
2018,12,2,0,12282,13313,110055.44,100,583,1074.06,1,8224,9651.0,11316.666666666666
2024,9,0,1,11553,12716,77241.52,120,689,1194.0,2,14878,12282.0,11162.0
2018,4,2,3,13505,14142,56765.14,100,558,1130.37,0,14848,11553.0,12446.666666666666
2015,12,1,2,11116,12262,54748.59,60,339,565.25,2,11498,13505.0,12058.0
2023,8,0,0,12453,13590,78824.74,60,344,642.57,1,7974,11116.0,12358.0
2022,6,2,0,4608,4831,72308.81,120,686,474.16,0,10514,12453.0,9392.333333333334
2025,11,1,3,7622,8449,63017.43,100,595,680.26,2,12934,4608.0,8227.666666666666
2024,6,2,3,6679,6837,110242.31,75,429,429.79,0,14004,7622.0,6303.0
2023,9,1,2,6918,7421,74773.41,120,713,739.88,0,4990,6679.0,7073.0
2022,1,0,4,9065,9932,94010.5,82,473,643.16,0,14836,6918.0,7554.0
2019,5,1,2,14511,15227,98536.43,120,705,1534.54,0,6649,9065.0,10164.666666666666
2016,12,1,0,8855,9679,64091.85,120,683,907.19,1,3473,14511.0,10810.333333333334
2018,12,0,0,14998,15151,112817.81,100,555,1248.58,1,6934,8855.0,12788.0
2025,11,2,4,15263,17269,109649.77,60,358,819.62,1,9976,14998.0,13038.666666666666
2017,8,2,0,14286,15301,100147.8,75,422,904.3,2,5427,15263.0,14849.0
2025,3,0,1,12262,13318,106918.42,100,589,1083.35,2,13681,14286.0,13937.0
2020,1,2,4,9318,10366,98538.06,120,719,1004.95,2,6334,12262.0,11955.333333333334
2019,10,2,4,9541,9782,82247.1,60,339,485.16,1,3421,9318.0,10373.666666666666
2020,11,2,2,6085,6176,71674.23,60,349,318.55,0,10989,9541.0,8314.666666666666
2025,12,1,2,11374,11433,82811.35,60,341,581.78,2,4642,6085.0,9000.0
2021,5,1,3,12865,13825,108926.61,60,354,683.13,2,7926,11374.0,10108.0
2025,9,0,3,12084,13554,65151.02,75,442,801.17,1,7795,12865.0,12107.666666666666
2020,6,3,2,12434,12801,64947.62,100,583,1087.35,1,7860,12084.0,12461.0
2025,7,1,1,16165,17476,114908.59,60,357,865.64,1,9152,12434.0,13561.0
2021,9,3,4,11828,12035,119010.09,120,678,1202.91,2,4563,16165.0,13475.666666666666
2015,9,3,2,8924,9038,119781.2,120,690,923.63,2,10144,11828.0,12305.666666666666
2022,2,3,0,10571,11285,50815.14,60,346,548.63,0,10938,8924.0,10441.0
2018,12,2,1,8351,9440,56169.41,75,441,552.42,0,13170,10571.0,9282.0
2025,9,1,3,6319,6848,110295.39,60,354,335.54,0,6384,8351.0,8413.666666666666
2018,8,2,3,8863,9533,71853.28,120,685,910.67,2,10742,6319.0,7844.333333333333
2022,12,2,0,13911,14029,118494.61,60,347,724.07,1,9683,8863.0,9697.666666666666
2022,11,3,0,10470,10759,70714.84,75,439,689.45,2,4011,13911.0,11081.333333333334
2024,3,3,2,3907,4416,80241.74,82,484,283.65,0,6160,10470.0,9429.333333333334
2015,5,2,4,3622,3652,110530.57,60,354,192.33,1,14996,3907.0,5999.666666666667
2025,5,2,1,6902,7018,100871.84,120,716,741.27,2,10328,3622.0,4810.333333333333
2016,1,0,4,10480,10885,82383.61,82,486,763.99,1,11726,6902.0,7001.333333333333
2015,6,3,4,7006,7585,89265.66,75,445,467.65,2,7841,10480.0,8129.333333333333
2021,1,1,2,16493,17525,101147.53,100,576,1425.0,2,3890,7006.0,11326.333333333334
2021,1,3,4,1385,1505,100007.13,75,446,92.66,1,11465,16493.0,8294.666666666666
2021,11,1,4,9990,10820,89118.86,82,479,717.78,0,5129,1385.0,9289.333333333334
2017,6,1,1,5509,6002,110626.69,82,489,404.09,2,4270,9990.0,5628.0
2017,8,1,3,7497,8021,55298.98,60,341,383.47,2,12642,5509.0,7665.333333333333
2022,1,2,1,7772,8489,107963.03,75,418,487.3,1,10131,7497.0,6926.0
2023,10,3,1,11636,12345,61678.68,120,661,1153.71,1,4600,7772.0,8968.333333333334
2024,2,2,0,10257,11190,89536.89,120,711,1093.91,0,12859,11636.0,9888.333333333334
2016,9,3,4,15648,17137,61616.84,82,487,1143.09,0,8129,10257.0,12513.666666666666
2019,10,0,0,12582,13593,77593.33,100,592,1117.28,1,8915,15648.0,12829.0
2024,5,2,2,11919,13335,103069.04,60,357,638.26,1,3177,12582.0,13383.0
2022,1,3,3,10780,11489,53141.67,60,357,577.27,2,8643,11919.0,11760.333333333334
2023,7,2,1,11920,13072,103025.69,60,333,595.4,2,12998,10780.0,11539.666666666666
2025,6,1,0,12027,12592,96555.42,120,710,1280.88,1,7324,11920.0,11575.666666666666
2016,11,0,3,15569,17489,110029.36,100,595,1389.53,1,8171,12027.0,13172.0
2024,8,3,1,8129,8264,100593.34,100,563,686.49,0,12840,15569.0,11908.333333333334
2020,7,1,3,12980,14620,75352.71,100,583,1135.1,0,8649,8129.0,12226.0
2023,7,1,0,8193,8455,50406.26,120,678,833.23,1,11987,12980.0,9767.333333333334
2018,9,3,2,8643,9882,76367.35,60,340,440.79,2,3749,8193.0,9938.666666666666
2025,9,1,0,10381,11098,67623.16,75,426,663.35,0,12599,8643.0,9072.333333333334
2017,8,3,4,9061,10138,54833.21,75,430,584.43,2,9728,10381.0,9361.666666666666
2024,12,0,4,17324,19456,81581.48,82,475,1234.33,1,13746,9061.0,12255.333333333334
2025,3,1,2,13639,15599,80450.83,75,435,889.94,2,10995,17324.0,13341.333333333334
2022,6,1,3,14719,15739,88440.08,75,448,989.12,1,14983,13639.0,15227.333333333334
2016,2,3,3,4821,5380,59161.16,82,490,354.34,0,8445,14719.0,11059.666666666666
2021,10,0,0,18256,20576,50667.73,100,570,1560.89,2,13886,4821.0,12598.666666666666
2020,12,2,4,7133,8020,99275.57,120,716,766.08,0,7907,18256.0,10070.0
2024,2,2,4,12422,12757,100689.52,60,354,659.61,0,11149,7133.0,12603.666666666666
2023,3,1,0,7822,7970,89595.14,60,334,391.88,0,11457,12422.0,9125.666666666666
2022,7,3,3,9618,10791,116824.64,100,596,859.85,2,13911,7822.0,9954.0
2017,9,3,2,5641,5822,79739.56,75,446,377.38,0,9084,9618.0,7693.666666666667
2024,12,1,2,13871,14673,104537.29,60,351,730.31,1,3714,5641.0,9710.0
2025,5,2,0,9413,10180,56933.95,82,464,655.14,2,3615,13871.0,9641.666666666666
2023,2,2,0,4924,5240,56906.02,75,435,321.29,1,4724,9413.0,9402.666666666666
2017,1,1,4,6923,7757,115045.96,75,427,443.42,2,13873,4924.0,7086.666666666667
2022,9,3,4,12817,13582,90597.75,120,716,1376.55,2,3825,6923.0,8221.333333333334
2022,3,0,0,1738,1822,83295.85,82,475,123.83,2,14831,12817.0,7159.333333333333
2015,8,1,1,8920,9986,60494.22,100,561,750.62,1,11667,1738.0,7825.0
2021,5,0,0,8270,8687,66413.88,100,574,712.05,1,9621,8920.0,6309.333333333333
2023,4,1,1,8269,9395,75423.24,60,338,419.24,1,9008,8270.0,8486.333333333334
2020,9,1,0,4085,4224,114555.63,100,579,354.78,0,7559,8269.0,6874.666666666667
2025,10,1,2,6234,7024,92150.8,60,343,320.74,2,7895,4085.0,6196.0
2017,9,2,0,1599,1791,100057.01,75,434,104.09,2,3640,6234.0,3972.6666666666665
2022,6,0,0,2877,3286,104403.01,60,338,145.86,1,13130,1599.0,3570.0
2015,10,1,1,20240,21254,103963.85,75,416,1262.98,0,3901,2877.0,8238.666666666666
2019,10,1,3,10136,11624,85130.87,100,572,869.67,0,12041,20240.0,11084.333333333334
2017,7,1,4,5659,6096,87488.77,60,340,288.61,2,7245,10136.0,12011.666666666666
2024,2,0,1,5081,5645,93939.03,60,341,259.89,2,4692,5659.0,6958.666666666667
2023,1,0,2,11307,12268,88740.07,75,413,700.47,0,8631,5081.0,7349.0
2015,10,2,3,8150,8565,100733.67,60,331,404.65,1,6783,11307.0,8179.333333333333
2024,9,1,3,12707,13306,89277.71,100,576,1097.88,0,12881,8150.0,10721.333333333334
2016,3,0,4,4663,5336,83848.2,75,442,309.16,1,9602,12707.0,8506.666666666666
2018,3,1,1,8163,8605,78591.89,100,583,713.85,1,3680,4663.0,8511.0
2016,9,3,2,8660,8899,112579.28,100,582,756.02,1,4825,8163.0,7162.0
2015,7,3,3,16092,17133,58930.62,100,564,1361.38,1,7356,8660.0,10971.666666666666
2015,11,3,3,8217,8736,101630.76,82,460,566.97,1,4325,16092.0,10989.666666666666
2018,6,2,2,4979,5264,108740.26,75,417,311.44,2,9068,8217.0,9762.666666666666
2024,7,0,0,13917,14312,88350.96,75,413,862.16,1,12170,4979.0,9037.666666666666
2020,12,2,0,13238,14552,82539.83,82,476,945.19,2,8395,13917.0,10711.333333333334
2022,3,0,4,6140,6345,100218.25,82,489,450.37,2,9333,13238.0,11098.333333333334
2022,1,2,2,12928,13924,108042.72,82,469,909.48,0,9850,6140.0,10768.666666666666
2022,2,1,3,6243,6550,100430.36,82,477,446.69,1,6993,12928.0,8437.0
2025,9,1,2,3139,3160,88476.88,120,688,323.94,1,14134,6243.0,7436.666666666667
2019,10,0,4,10998,11172,85429.79,100,590,973.32,0,14233,3139.0,6793.333333333333
2021,12,3,1,8179,8488,81791.72,75,426,522.64,1,14784,10998.0,7438.666666666667
2025,2,0,3,20012,20874,91474.05,75,423,1269.76,0,3665,8179.0,13063.0
2022,4,2,0,5774,6197,81518.56,60,335,290.14,1,6691,20012.0,11321.666666666666
2018,7,0,0,9208,9785,75046.79,60,347,479.28,0,9907,5774.0,11664.666666666666
2021,8,1,0,8120,8360,72207.87,60,338,411.68,0,9370,9208.0,7700.666666666667
2024,6,1,3,8099,8458,110962.43,100,550,668.17,0,3252,8120.0,8475.666666666666
2017,9,3,1,6860,7053,55388.02,75,438,450.7,0,7593,8099.0,7693.0
2015,1,3,1,9446,9528,110632.33,75,435,616.35,0,11496,6860.0,8135.0
2024,1,3,2,12668,14186,59337.2,100,555,1054.61,0,14065,9446.0,9658.0
2017,11,2,4,7895,8875,61949.59,75,413,489.1,2,5453,12668.0,10003.0
2021,10,2,1,18542,19705,99990.72,120,711,1977.5,0,4856,7895.0,13035.0
2020,5,0,1,11711,13448,53832.15,82,465,816.84,0,8782,18542.0,12716.0
2025,6,2,4,6722,7395,100181.89,82,474,477.93,2,14504,11711.0,12325.0
2021,5,3,2,15795,17652,81728.32,82,483,1144.35,0,13063,6722.0,11409.333333333334
2022,9,0,4,6777,6917,117632.46,120,709,720.73,1,5453,15795.0,9764.666666666666
2019,9,2,1,10505,10991,75810.76,120,706,1112.48,1,12731,6777.0,11025.666666666666
2025,8,0,3,11494,12162,90336.06,100,591,1018.94,2,5260,10505.0,9592.0
2021,10,0,1,8427,9515,54890.33,82,478,604.22,2,5073,11494.0,10142.0
2023,4,2,4,6542,7323,80221.3,82,469,460.23,1,9154,8427.0,8821.0
2017,10,3,4,8058,8608,96743.24,60,355,429.09,1,5036,6542.0,7675.666666666667
2017,11,3,4,11474,13004,76002.71,75,419,721.14,2,8872,8058.0,8691.333333333334
2020,3,2,3,8652,9846,90711.22,100,576,747.53,1,10156,11474.0,9394.666666666666
2016,4,2,3,9604,10742,71327.54,82,454,654.03,0,7835,8652.0,9910.0
2017,9,1,4,10381,10884,112854.34,60,356,554.35,1,6903,9604.0,9545.666666666666
2020,12,0,0,14908,16217,88333.13,75,436,974.98,1,6113,10381.0,11631.0
2021,2,2,0,10591,11638,93729.05,75,423,672.0,0,7536,14908.0,11960.0
2017,12,1,0,8177,8522,117435.22,60,330,404.76,0,11592,10591.0,11225.333333333334
2020,5,3,3,7373,8436,106508.32,120,687,759.79,1,5683,8177.0,8713.666666666666
2022,5,1,4,21772,23530,89555.17,60,358,1169.16,2,13826,7373.0,12440.666666666666
2019,1,0,3,6060,6093,53692.08,100,591,537.22,1,4415,21772.0,11735.0
2020,6,1,1,4355,4949,94372.26,75,415,271.1,0,13908,6060.0,10729.0
2020,11,3,2,11189,11741,52954.03,60,344,577.35,1,9533,4355.0,7201.333333333333
2020,11,1,4,9563,10725,87560.47,100,563,807.6,0,3739,11189.0,8369.0
2024,4,2,3,10425,11691,108738.51,120,714,1116.52,1,9110,9563.0,10392.333333333334
2021,3,2,1,7304,7847,79478.32,75,427,467.82,0,5776,10425.0,9097.333333333334
2023,6,2,4,6457,6467,66962.8,82,478,462.97,0,5773,7304.0,8062.0
2021,5,1,0,4349,4579,94954.67,82,461,300.73,0,4311,6457.0,6036.666666666667
2021,12,3,4,9243,9841,53775.28,100,575,797.21,1,9056,4349.0,6683.0
2020,8,0,0,9144,10132,114279.95,82,467,640.54,2,5295,9243.0,7578.666666666667
2025,9,2,2,7781,8045,81911.78,75,448,522.88,1,13205,9144.0,8722.666666666666
2025,10,0,4,3475,3792,98144.11,75,430,224.14,0,13516,7781.0,6800.0
2021,11,3,4,8184,8928,92298.17,82,484,594.16,0,8100,3475.0,6480.0
2019,5,0,1,10109,10873,72596.69,82,461,699.04,2,8567,8184.0,7256.0
2018,4,2,2,15421,17636,89602.15,120,690,1596.07,0,4020,10109.0,11238.0
2021,8,2,3,10813,11769,81493.89,60,355,575.79,0,14482,15421.0,12114.333333333334
2022,7,2,0,1519,1626,116811.34,60,333,75.87,0,14355,10813.0,9251.0
2022,3,3,3,10773,10838,72050.58,75,434,701.32,0,14407,1519.0,7701.666666666667
2019,12,3,4,8103,9221,95517.85,60,332,403.53,1,14374,10773.0,6798.333333333333
2019,5,2,0,10704,11117,59496.3,100,563,903.95,1,7620,8103.0,9860.0
2017,4,3,2,12976,14909,53143.79,60,352,685.13,0,7460,10704.0,10594.333333333334
2021,12,2,4,8528,9359,73030.4,120,683,873.69,2,6145,12976.0,10736.0
2025,8,3,4,11732,11828,62362.96,82,473,832.39,2,8772,8528.0,11078.666666666666
2022,4,2,3,9731,9758,57037.13,60,344,502.12,2,11279,11732.0,9997.0
2023,1,3,4,8479,8785,61769.88,75,448,569.79,1,10410,9731.0,9980.666666666666
2015,5,2,2,11967,13068,79277.01,100,596,1069.85,0,13392,8479.0,10059.0
2019,4,3,2,17426,19342,119679.51,120,677,1769.61,0,9458,11967.0,12624.0
2017,5,3,4,13550,15031,110318.36,120,676,1373.97,0,12684,17426.0,14314.333333333334
2018,8,3,4,14778,16688,90398.2,82,487,1079.53,2,10163,13550.0,15251.333333333334
2021,3,3,0,10254,11098,65352.43,120,685,1053.6,1,10827,14778.0,12860.666666666666
2022,11,3,1,8720,9064,64690.53,75,434,567.67,0,4067,10254.0,11250.666666666666
2019,4,2,4,4063,4144,116731.5,120,664,404.67,2,5389,8720.0,7679.0
2015,11,1,1,9802,10703,61692.38,100,599,880.71,0,5780,4063.0,7528.333333333333
2016,8,0,3,7416,7599,73115.05,100,587,652.98,0,9232,9802.0,7093.666666666667
2018,8,0,2,19214,21124,97534.66,60,357,1028.91,2,14963,7416.0,12144.0
2016,8,2,3,6992,7205,86633.07,75,423,443.64,0,12514,19214.0,11207.333333333334
2025,7,2,3,12850,13463,93479.34,82,457,880.87,2,13151,6992.0,13018.666666666666
2019,4,1,4,14301,14600,89844.45,120,712,1527.35,1,9997,12850.0,11381.0
2021,3,1,2,8512,9440,50050.18,120,716,914.19,1,4974,14301.0,11887.666666666666
2019,1,3,2,10197,10593,53697.87,82,480,734.18,0,4455,8512.0,11003.333333333334
2021,7,0,2,14261,14799,118672.06,120,696,1488.85,2,12522,10197.0,10990.0
2022,11,2,2,6579,7084,97089.95,120,683,674.02,1,6015,14261.0,10345.666666666666
2023,12,1,1,8304,8654,92296.77,100,590,734.9,0,12136,6579.0,9714.666666666666
2018,5,3,0,9784,10643,87896.21,60,332,487.24,1,3684,8304.0,8222.333333333334
2022,4,0,1,17279,19696,55325.93,60,345,894.19,2,11243,9784.0,11789.0
2025,3,0,0,8756,9316,115763.66,60,342,449.18,0,7300,17279.0,11939.666666666666
2017,2,3,3,10354,10816,57375.54,82,483,750.15,1,10729,8756.0,12129.666666666666
2018,3,2,0,5287,5627,69314.59,120,706,559.89,2,5715,10354.0,8132.333333333333
2022,10,3,4,15752,16614,77495.0,100,584,1379.88,2,14254,5287.0,10464.333333333334
2015,11,3,2,10329,11783,105914.83,82,491,760.73,1,7208,15752.0,10456.0
2024,2,3,3,11602,11971,110031.14,75,414,720.48,2,5585,10329.0,12561.0
2023,9,1,4,10273,10978,89853.46,75,438,674.94,1,10106,11602.0,10734.666666666666
2024,6,2,4,2967,3030,50262.16,75,432,192.26,1,4285,10273.0,8280.666666666666
2022,6,2,1,5746,6002,70744.37,120,703,605.92,0,5757,2967.0,6328.666666666667
2016,7,2,4,6006,6682,95986.86,60,358,322.52,1,3827,5746.0,4906.333333333333
2024,9,2,1,14814,16837,69179.34,100,575,1277.71,2,14504,6006.0,8855.333333333334
2016,9,2,4,11327,11802,110083.92,75,423,718.7,0,13929,14814.0,10715.666666666666
2022,1,2,4,4543,4659,96732.12,75,435,296.43,2,10722,11327.0,10228.0
2016,8,0,1,13615,13742,85875.19,100,590,1204.93,0,8510,4543.0,9828.333333333334
2021,5,3,3,8612,8882,81873.01,75,446,576.14,0,4253,13615.0,8923.333333333334
2019,11,3,3,15709,16507,89461.6,82,459,1081.56,0,11903,8612.0,12645.333333333334
2021,3,2,2,7004,7128,50954.79,120,678,712.31,0,11375,15709.0,10441.666666666666
2023,6,1,3,14659,15639,89537.28,100,573,1259.94,1,3575,7004.0,12457.333333333334
2019,10,0,3,6022,6408,61260.22,100,585,528.43,1,12106,14659.0,9228.333333333334
2020,9,1,3,6776,6874,83323.97,100,599,608.82,1,12245,6022.0,9152.333333333334
2015,4,3,0,8239,8701,93810.19,82,471,582.09,0,13277,6776.0,7012.333333333333
2023,8,3,3,8590,9691,82995.77,82,486,626.21,0,6498,8239.0,7868.333333333333
2019,12,3,2,7274,7421,60194.01,120,701,764.86,2,10713,8590.0,8034.333333333333
2017,1,0,3,10838,11231,99976.68,120,709,1152.62,2,12647,7274.0,8900.666666666666
2016,7,2,0,11207,11302,69753.1,60,337,566.51,2,5963,10838.0,9773.0
2024,4,2,2,2533,2535,52994.83,120,674,256.09,1,4371,11207.0,8192.666666666666
2018,3,3,4,11880,12049,81504.1,60,340,605.88,1,13448,2533.0,8540.0
2024,6,3,0,9127,10395,92231.55,100,560,766.67,0,14035,11880.0,7846.666666666667
2018,4,0,1,7151,7932,72647.13,100,583,625.35,1,9678,9127.0,9386.0
2019,6,2,1,14598,14636,53430.33,100,578,1265.65,2,12833,7151.0,10292.0
2018,8,2,4,6662,7067,68841.31,60,335,334.77,2,12400,14598.0,9470.333333333334
2016,5,2,3,17304,18501,94604.1,60,349,905.86,2,13741,6662.0,12854.666666666666
2024,10,3,4,8801,9671,72650.43,75,425,561.06,2,10943,17304.0,10922.333333333334
2019,3,2,1,10442,10571,60816.46,60,343,537.24,0,9125,8801.0,12182.333333333334
2020,4,2,2,4948,5450,106224.85,120,693,514.34,0,11890,10442.0,8063.666666666667
2016,11,2,2,14506,16442,74211.42,75,418,909.53,1,3305,4948.0,9965.333333333334
2018,5,2,2,3250,3571,80942.34,100,582,283.72,2,3737,14506.0,7568.0
2024,8,2,3,11996,13445,61313.12,75,423,761.15,1,11154,3250.0,9917.333333333334
2019,2,2,2,10927,11572,92574.8,82,469,768.71,1,11908,11996.0,8724.333333333334
2023,4,3,1,6794,7068,91341.28,75,435,443.31,1,4847,10927.0,9905.666666666666
2015,11,3,1,14261,15902,78135.16,100,573,1225.73,0,10530,6794.0,10660.666666666666
2015,9,3,1,5573,5629,102497.23,120,672,561.76,2,13776,14261.0,8876.0
2021,7,2,0,15021,16617,65039.82,82,452,1018.42,2,5413,5573.0,11618.333333333334
2025,3,1,0,18467,19834,111179.86,82,487,1349.01,0,3131,15021.0,13020.333333333334
2017,12,3,3,7720,8424,69673.48,82,458,530.36,1,7557,18467.0,13736.0
2021,4,3,2,5351,5870,53133.79,120,663,532.16,1,8486,7720.0,10512.666666666666
2019,9,1,0,10142,10308,117608.57,75,419,637.42,0,10776,5351.0,7737.666666666667
2019,4,3,1,8072,8717,78395.17,100,558,675.63,2,14729,10142.0,7855.0
2021,8,1,2,14448,16151,82371.98,100,597,1293.82,0,8836,8072.0,10887.333333333334
2023,2,2,2,14650,15685,77856.71,60,339,744.95,2,8416,14448.0,12390.0
2024,5,0,4,12999,13611,118146.86,100,564,1099.72,0,13671,14650.0,14032.333333333334
2015,2,0,0,13254,14878,88864.06,75,432,858.86,0,5902,12999.0,13634.333333333334
2018,3,2,2,11749,13122,51134.03,120,709,1249.51,2,3481,13254.0,12667.333333333334
2025,8,2,1,13723,14813,109040.83,82,460,946.89,2,8309,11749.0,12908.666666666666
